,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,case_id,num_classes,classes
483,483,483,483,case_2483,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
497,497,497,497,case_2497,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
493,493,493,493,case_2493,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
848,848,848,848,case_2848,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
863,863,863,863,case_2863,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
573,573,573,573,case_2573,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
577,577,577,577,case_2577,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
854,854,854,854,case_2854,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
815,815,815,815,case_2815,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
859,859,859,859,case_2859,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
635,635,635,635,case_2635,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
636,636,636,636,case_2636,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
583,583,583,583,case_2583,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
558,558,558,558,case_2558,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
564,564,564,564,case_2564,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
632,632,632,632,case_2632,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
730,730,730,730,case_2730,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
72,72,72,72,case_2072,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
706,706,706,706,case_2706,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
710,710,710,710,case_2710,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
30,30,30,30,case_2030,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
33,33,33,33,case_2033,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
996,996,996,996,case_2996,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
750,750,750,750,case_2750,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
801,801,801,801,case_2801,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
751,751,751,751,case_2751,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
655,655,655,655,case_2655,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
647,647,647,647,case_2647,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
646,646,646,646,case_2646,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
648,648,648,648,case_2648,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
669,669,669,669,case_2669,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
936,936,936,936,case_2936,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
933,933,933,933,case_2933,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
313,313,313,313,case_2313,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
445,445,445,445,case_2445,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
404,404,404,404,case_2404,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
368,368,368,368,case_2368,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
372,372,372,372,case_2372,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
352,352,352,352,case_2352,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
422,422,422,422,case_2422,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
870,870,870,870,case_2870,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
942,942,942,942,case_2942,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
938,938,938,938,case_2938,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
288,288,288,288,case_2288,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
931,931,931,931,case_2931,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
287,287,287,287,case_2287,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
943,943,943,943,case_2943,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
940,940,940,940,case_2940,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
17,17,17,17,case_2017,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
220,220,220,220,case_2220,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
964,964,964,964,case_2964,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
1037,1037,1037,1037,case_8039,31,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 197, 204, 221, 223, 230, 238, 242, 247]"
